15,601	-0,012	0,2775	0	12	NAN	
15,701	-0,0125	0,2765	0	12,5	NAN	
15,801	-0,0125	0,2765	0	12,5	NAN	
15,901	-0,0125	0,277	0	12,5	NAN	
16,001	-0,0125	0,2765	0	12,5	NAN	
16,101	-0,0125	0,2765	0	12,5	NAN	
16,201	-0,012	0,277	0	12	NAN	
16,301	-0,012	0,277	0	12	NAN	
16,401	-0,0125	0,277	0	12,5	NAN	
16,501	-0,0125	0,2765	0	12,5	NAN	
16,601	-0,012	0,277	0	12	NAN	
16,701	-0,0125	0,277	0	12,5	NAN	
16,801	-0,0125	0,276	0	12,5	NAN	
16,901	-0,012	0,2765	0	12	NAN	
17,001	-0,0115	0,277	0	11,5	NAN	
17,101	-0,012	0,2765	0	12	NAN	
17,201	-0,0125	0,2765	0	12,5	NAN	
17,301	-0,011	0,2775	0	11	NAN	
17,401	-0,012	0,2765	0	12	NAN	
17,501	-0,012	0,2765	0	12	NAN	
17,601	-0,012	0,277	0	12	NAN	
17,701	-0,0115	0,2775	0	11,5	NAN	
17,801	-0,012	0,2765	0	12	NAN	
17,901	-0,0115	0,2775	0	11,5	NAN	
18,001	-0,0115	0,277	0	11,5	NAN	
18,101	-0,0115	0,2775	0	11,5	NAN	
18,201	-0,012	0,277	0	12	NAN	
18,301	-0,0115	0,277	0	11,5	NAN	
18,401	-0,0115	0,277	0	11,5	NAN	
18,501	-0,012	0,2765	0	12	NAN	
18,601	-0,0115	0,277	0	11,5	NAN	
18,701	-0,0115	0,2765	0	11,5	NAN	
18,801	-0,012	0,276	0	12	NAN	
18,901	-0,012	0,2765	0	12	NAN	
19,001	-0,011	0,277	0	11	NAN	
19,101	-0,0115	0,2765	0	11,5	NAN	
19,201	-0,0115	0,276	0	11,5	NAN	
19,301	-0,012	0,276	0	12	NAN	
19,401	-0,0115	0,277	0	11,5	NAN	
19,501	-0,011	0,276	0	11	NAN	
19,601	-0,0115	0,276	0	11,5	NAN	
19,701	-0,0115	0,276	0	11,5	NAN	
19,801	-0,011	0,2765	0	11	NAN	
19,901	-0,011	0,276	0	11	NAN	
20,001	-0,011	0,2765	0	11	NAN	
20,101	-0,0115	0,2765	0	11,5	NAN	
20,201	-0,0115	0,276	0	11,5	NAN	
20,301	-0,0105	0,276	0	10,5	NAN	
20,401	-0,011	0,2765	0	11	NAN	
20,501	-0,011	0,277	0	11	NAN	
20,601	-0,011	0,277	0	11	NAN	
20,701	-0,0105	0,276	0	10,5	NAN	
20,801	-0,011	0,2765	0	11	NAN	
20,901	-0,0105	0,2765	0	10,5	NAN	
21,001	-0,0105	0,2765	0	10,5	NAN	
21,101	-0,011	0,276	0	11	NAN	
21,201	-0,0105	0,2765	0	10,5	NAN	
21,301	-0,0105	0,2765	0	10,5	NAN	
21,401	-0,0105	0,276	0	10,5	NAN	
21,501	-0,011	0,2765	0	11	NAN	
21,601	-0,0105	0,2765	0	10,5	NAN	
21,701	-0,0105	0,276	0	10,5	NAN	
21,801	-0,011	0,2755	0	11	NAN	
21,901	-0,0105	0,276	0	10,5	NAN	
22,001	-0,01	0,2765	0	10	NAN	
22,101	-0,0105	0,2765	0	10,5	NAN	
22,201	-0,011	0,276	0	11	NAN	
22,301	-0,0105	0,2765	0	10,5	NAN	
22,401	-0,01	0,2755	0	10	NAN	
22,501	-0,01	0,2755	0	10	NAN	
22,601	-0,011	0,2755	0	11	NAN	
22,701	-0,0095	0,2765	0	9,5	NAN	
22,801	-0,0095	0,2755	0	9,5	NAN	
22,901	-0,01	0,2755	0	10	NAN	
23,001	-0,0105	0,276	0	10,5	NAN	
23,101	-0,0095	0,276	0	9,5	NAN	
23,201	-0,01	0,276	0	10	NAN	
23,301	-0,01	0,2755	0	10	NAN	
23,401	-0,01	0,2755	0	10	NAN	
23,501	-0,0095	0,276	0	9,5	NAN	
23,601	-0,01	0,276	0	10	NAN	
23,701	-0,01	0,2755	0	10	NAN	
23,801	-0,0095	0,275	0	9,5	NAN	
23,901	-0,0095	0,2755	0	9,5	NAN	
24,001	-0,0095	0,276	0	9,5	NAN	
24,101	-0,0095	0,2755	0	9,5	NAN	
24,201	-0,0095	0,2755	0	9,5	NAN	
24,301	-0,0095	0,2755	0	9,5	NAN	
24,401	-0,009	0,276	0	9	NAN	
24,501	-0,0095	0,2755	0	9,5	NAN	
24,601	-0,0095	0,275	0	9,5	NAN	
24,701	-0,009	0,275	0	9	NAN	
24,801	-0,0095	0,2755	0	9,5	NAN	
24,901	-0,009	0,275	0	9	NAN	
25,001	-0,009	0,276	0	9	NAN	
25,101	-0,009	0,276	0	9	NAN	
25,201	-0,0095	0,2755	0	9,5	NAN	
25,301	-0,0095	0,2755	0	9,5	NAN	
25,401	-0,0085	0,2755	0	8,5	NAN	
25,501	-0,0085	0,275	0	8,5	NAN	
25,601	-0,009	0,275	0	9	NAN	
25,701	-0,0085	0,2745	0	8,5	NAN	
25,801	-0,008	0,2755	0	8	NAN	
25,901	-0,008	0,275	0	8	NAN	
26,001	-0,0085	0,275	0	8,5	NAN	
26,101	-0,0085	0,2745	0	8,5	NAN	
26,201	-0,008	0,2755	0	8	NAN	
26,301	-0,0085	0,2755	0	8,5	NAN	
26,401	-0,008	0,275	0	8	NAN	
26,501	-0,0085	0,2745	0	8,5	NAN	
26,601	-0,0075	0,275	0	7,5	NAN	
26,701	-0,0075	0,275	0	7,5	NAN	
26,801	-0,0085	0,275	0	8,5	NAN	
26,901	-0,008	0,275	0	8	NAN	
27,001	-0,0075	0,275	0	7,5	NAN	
27,101	-0,0075	0,275	0	7,5	NAN	
27,201	-0,0075	0,275	0	7,5	NAN	
27,301	-0,0075	0,2745	0	7,5	NAN	
27,401	-0,0075	0,275	0	7,5	NAN	
27,501	-0,0075	0,275	0	7,5	NAN	
27,601	-0,007	0,2745	0	7	NAN	
27,701	-0,0075	0,2745	0	7,5	NAN	
27,801	-0,0075	0,274	0	7,5	NAN	
